stimulus,semD,contNum,mean context length,RT
ordinate,0.3586564770016645,196,1437.0969387755101,769.26
equality,0.274805279914536,35090,1156.7436306640068,759.21
mist,0.28414939138525497,7126,1251.283749649172,675.06
pretentious,0.19089120227267786,2383,1124.8778850188837,893.2
personnel,0.34332979156408044,45119,1097.0113920964561,783.09
plagiarism,0.25814462022296863,3293,1248.8557546310356,795.56
graduation,0.30881140834177856,9727,953.6916829443816,705.68
commemoration,0.28557799077291174,2980,1393.2536912751677,979.28
hostess,0.25331955411950574,1718,1109.1426076833527,750.97
round,0.3337870779763186,100000,984.73999,622.59
larynx,0.35282935124614245,741,1358.5991902834007,894.08
neighbor,0.2892945793351097,2313,1653.812364894077,693.39
gaslight,0.25053592313114176,263,1229.171102661597,841.66
jury,0.3069589001399318,11489,1245.7172077639482,570.61
eat,0.3232094510559299,64611,946.1198093203943,582.88
featured,0.36170773911973847,52334,868.087820537318,670.26
pupil,0.2959308788405689,21707,986.4338692587645,652.38
grunting,0.21181409437673446,552,1136.8695652173913,695.76
cursive,0.26960394842780155,364,1518.717032967033,845.0
root,0.3739877779344839,30349,1327.5699364064715,576.34
winking,0.23550569070139551,559,1260.391771019678,682.59
decompose,0.3526255456044035,995,1322.937688442211,837.45
apathy,0.2493703874599508,4003,1402.431676242818,654.1
shuffling,0.2606419682975033,1799,1308.0294608115619,786.58
blunt,0.3088748752453934,5809,1398.6975383026338,645.91
put,0.3383982085536106,100000,939.03729,634.68
biologic,0.2973096381799074,333,1791.162162162162,859.0
warehouse,0.35777462368608365,14261,926.2956314423953,766.64
glitter,0.28028884597204445,2459,950.9137860919072,732.1
parallelism,0.2731080147743804,825,2048.961212121212,854.43
inflation,0.2633590381226987,15167,1268.592008966836,828.97
shop,0.35623445260954345,100000,815.81027,714.19
exothermic,0.2529376134413238,310,1132.3612903225805,1115.56
relation,0.33243281739340524,87249,1360.183486343683,712.34
supplier,0.33771806011917627,34255,879.4548241132682,698.28
metabolic,0.31152916279588516,5105,1119.0121449559256,702.74
index,0.384568757763626,84317,959.8226099125918,778.24
riches,0.2763510218359405,6277,1494.2088577345867,628.44
argument,0.28017047003024875,54014,1575.6561817306624,680.77
busybody,0.21958083469749937,146,1458.7876712328766,840.19
materialize,0.30164447435069247,548,1906.058394160584,814.09
newsboy,0.21028430196621517,44,1177.2272727272727,691.28
cousin,0.2702543475966364,11119,1286.7488982822197,680.27
qualification,0.28476367386462903,37830,893.6192175522073,859.55
vapor,0.36224928988035543,808,1399.670792079208,643.12
narrow,0.35018529199604226,46566,1275.5613323025384,684.85
subsidize,0.2590230696033896,396,1642.5176767676767,960.48
martini,0.35138675091740595,1470,953.7687074829932,853.38
saved,0.35093273215165827,47055,1191.3695887790882,647.64
pet,0.3557150394150679,23521,909.5853492623613,583.06
appropriate,0.34597869587727087,100000,1001.10711,861.94
oppressive,0.24765744509211618,4214,1664.6459420977694,907.7
repellent,0.3179069118829608,1819,1180.2204507971412,715.67
calendar,0.3736205694286053,34001,1015.2382871092027,737.97
understate,0.28408113258649337,316,1924.9367088607594,896.5
coffin,0.2753620868855618,5015,1285.2069790628116,696.1
conveyance,0.325990613569594,1684,1898.5807600950118,844.5
tit,0.272766364186336,2553,1328.7426556991775,785.77
dormitory,0.2730856830305016,1592,1164.748743718593,785.0
relaxing,0.31870653385751224,22162,792.8477574226152,603.87
bullying,0.2737744864163566,10187,989.6273682143909,777.83
excitability,0.2857213411330865,299,1552.257525083612,946.87
means,0.358748524260979,100000,1028.9707,579.06
casserole,0.27569972015686406,1244,691.3239549839228,716.24
linguist,0.2622103971050238,2085,1167.8815347721822,854.15
afterthought,0.2830491621631079,1510,1485.9291390728476,716.53
newfound,0.27651045146903214,1030,1124.933009708738,830.43
aboveground,0.3405081680056894,78,1205.4615384615386,830.65
useful,0.35355367510989716,100000,970.38252,693.52
brightness,0.32346605462431177,6184,1133.262936610608,651.94
shaven,0.24343340265893693,711,1115.9620253164558,712.55
parallel,0.36012858350497245,37579,1437.0800447058198,875.91
reason,0.3249221485801446,100000,1229.82496,554.37
pharmaceutical,0.32195709209518836,17913,946.6020208786914,920.66
attendant,0.3289946468764487,6157,1563.430079584213,657.41
doctoral,0.2589525870157123,7908,1092.9529590288316,726.88
spatula,0.3321456891534527,465,750.9483870967742,768.78
saving,0.36236676331238227,51204,1050.474982423248,576.93
pop,0.2928559811871835,46833,859.8447248734866,624.73
bluish,0.3171797331621814,702,1508.051282051282,900.96
commoner,0.34209661748569503,1438,1580.2927677329624,811.71
undersea,0.3251239121744522,944,1144.7976694915253,904.9
qualified,0.3567375786019883,66108,961.7988745688873,649.0
limestone,0.2974835865829918,8600,1021.1956976744186,669.37
horseradish,0.2824646905004676,599,665.4607679465777,1094.64
principal,0.3722606187297327,66739,1213.784608699561,727.62
automobile,0.32257126528389235,4903,1149.7156842749337,770.0
unaccustomed,0.26612640328458625,759,1605.1620553359685,919.58
yawning,0.26535393428730897,1177,1331.4885301614274,743.87
royal,0.3777621361023975,100000,872.51599,587.81
relief,0.35698757310888646,53307,1194.829422027126,600.66
occasional,0.3434342864088286,36374,1211.3645461043602,738.34
businesswoman,0.27542406396424896,562,835.653024911032,913.55
unified,0.32448779148907075,11116,1642.787153652393,829.43
thriller,0.21937454453295166,7170,768.4799163179916,671.4
transcendence,0.18905031166018504,1019,2038.4357212953876,796.89
relieve,0.36459290984649323,11475,1294.5964270152506,729.07
national,0.3666210768451537,100000,786.49101,706.21
artless,0.18240108166309932,281,1580.7330960854092,713.21
fingerprinting,0.3348149991948027,994,1310.102615694165,876.31
disruptive,0.2966650766338149,4945,1429.4236602628919,730.68
disallow,0.32472940799557565,750,1786.1933333333334,881.23
veterinary,0.35424465286361334,14654,877.0996997406851,767.24
enormous,0.3135390755466587,43182,1284.7630494187392,785.47
seeing,0.2939878941214383,89284,1172.2829510326599,647.48
shun,0.29082555204026644,1544,1451.961139896373,765.93
prehistorical,0.2821048744663629,43,2039.0697674418604,852.1
passage,0.3176237619084191,33567,1502.4141269699408,744.11
trousers,0.27136589801033584,9953,997.9884456947653,682.35
detest,0.20718707890274132,874,1354.5480549199085,692.03
response,0.35015006868248083,100000,1099.06292,716.55
peasantry,0.18936018957609557,1232,2326.7589285714284,870.52
sexed,0.2951551885065442,355,1147.0028169014086,683.94
hollow,0.33540334961733037,9859,1281.8253372552997,659.47
skeleton,0.3523552270594155,6099,1266.1213313657977,734.29
gentile,0.17714165009948787,1631,2085.8461066830164,812.75
bog,0.3100324793084592,4550,1190.9643956043956,770.66
disaster,0.31054583738121816,31599,1240.4911547833792,736.03
shamble,0.1875127950781026,62,1246.274193548387,829.44
incubate,0.36119948840140176,336,1097.172619047619,786.34
dartboard,0.2814560081899912,205,955.1853658536585,799.03
disarmament,0.1936549968330268,4528,1674.071113074205,874.44
occupant,0.3346585540230822,2589,1258.848203939745,768.22
tracer,0.3706159156370468,995,1285.3959798994974,713.21
wakes,0.25916860050495083,3572,1221.5058790593505,576.0
toner,0.403890964275095,1799,772.7593107281823,692.91
sped,0.2477697396321205,2248,1363.9733096085408,760.86
fondue,0.29401303565254167,587,929.7734241908007,915.52
soul,0.2582624781324348,42726,1107.5796470533164,631.8
heartsick,0.19026667929163055,39,1161.7435897435898,938.71
stance,0.2824281508855153,14187,1516.5041939804046,788.11
spite,0.2886712507761745,20360,1568.118909626719,667.43
bedroom,0.2998263894632957,38217,695.7716722924353,702.09
cuddle,0.2311860123417143,1787,1234.0072747621712,675.71
footer,0.35712575070999175,2161,892.3077279037483,635.7
phenomenon,0.30624330743317646,22967,1542.9985631558322,674.76
gradient,0.3637440625092878,4837,1207.56708703742,787.29
rebuilt,0.2864887637070932,12532,1167.6530481966167,646.72
soundtrack,0.21201687977847003,11646,759.3953288682809,724.24
species,0.3483662572427416,58526,950.7120595974438,615.03
simple,0.36613606009973093,100000,975.43505,691.62
executed,0.35193308918792376,18322,1498.0516864971073,740.94
detonate,0.2610779384057556,620,1499.667741935484,1022.92
saw,0.29706202867790327,100000,1088.75956,604.74
cereal,0.3578865172371281,5286,1013.8632236095347,649.88
recognize,0.32224062443030393,15160,1714.4102242744063,798.26
shipment,0.3439084963175703,3316,1425.3401688781664,804.16
stovepipe,0.2779331490082021,110,1373.8636363636363,908.87
willow,0.3368571628095903,7690,1054.15344603381,634.59
notarize,0.24742279726351168,6,1949.5,999.97
flyer,0.33979422897888256,6367,896.8272341762212,595.26
rocking,0.2742583721552964,5327,1031.4507227332458,669.79
onyx,0.39214078839188127,965,902.1761658031088,794.08
outlive,0.2964190297720071,497,1232.7806841046277,896.53
erect,0.32430624469102654,5946,1413.7071981163808,762.03
skimpy,0.23192148283835626,573,935.6631762652705,728.61
pathway,0.3919159241718928,10922,1117.1995971433803,662.47
kiss,0.25188508433404927,12026,1031.2024779644105,580.12
convict,0.2704507177935063,2163,1517.4498381877022,666.96
snuggle,0.2710881059803307,839,1285.2872467222885,802.16
linebacker,0.29453895378312495,80,936.2125,831.65
enjoying,0.310614145189915,38412,992.3495782567948,639.58
conditioned,0.358633752945503,5423,1482.1512078185506,718.94
odds,0.3271934047281959,18294,1242.8333333333333,616.65
cloth,0.33879292109059694,13766,1114.6350428592184,629.12
print,0.35838978818710715,100000,875.51194,619.12
expedite,0.32536044498105715,1318,1691.948406676783,928.28
struggle,0.2803168931588344,45186,1331.6521931571726,603.35
postage,0.33603963465147735,16981,857.0680760850362,771.7
printer,0.35001935317849847,21283,979.1599868439599,656.67
wrapped,0.33196953348438174,14494,1157.0059334897198,580.97
igloo,0.33490615865326984,540,853.4351851851852,801.45
resting,0.33875206315307527,11676,1312.4606885919836,637.06
gulf,0.3122723430851417,15025,1476.0722129783694,723.25
passionless,0.19571312126955587,185,1391.1243243243243,818.88
naming,0.35040065421743605,10759,1483.277999814109,684.11
stairway,0.29708408938007924,1742,1068.4644087256027,643.78
slide,0.36087371580031263,21459,1063.132764807307,627.18
antennae,0.3379945203567754,1229,1265.5508543531325,853.07
faced,0.3149647920570449,51303,1323.5917197824688,607.3
philosophical,0.25947338490801786,16298,1560.3559946005646,836.71
deflate,0.3524606184432378,489,1259.3824130879345,791.38
stride,0.29527054505786177,4949,1128.6801374014954,806.6
underworld,0.24974716209352055,3906,1093.3561187916027,678.45
firmer,0.34630488542277116,2085,1454.577458033573,760.93
seldom,0.30126390249460144,11437,1548.0773804319315,655.85
stand,0.3280273986099203,100000,1115.46211,628.09
campaigner,0.2835106405929576,3389,845.4839185600472,941.68
scan,0.36950625361782685,18424,1072.7821862787669,647.41
remains,0.3583476526093117,100000,1220.68027,635.88
funky,0.2847704928516658,9622,831.9104136354189,618.68
maleness,0.24316721852669115,186,1346.741935483871,945.96
south,0.3734874769798506,100000,853.44228,635.75
storage,0.38467540975606357,59340,979.0717391304348,655.76
crime,0.3118776092683444,71270,954.0920443384313,670.97
disgruntled,0.26432131203010395,2087,1336.1221849544802,896.81
wages,0.2861549048462112,17457,1400.546027381566,640.09
nonspecific,0.3051438254528192,187,1961.1871657754011,923.06
ambassador,0.2998221712509942,10936,1372.1709948792977,783.43
mechanics,0.3360295068687338,12983,1197.6798120619271,699.5
charm,0.2995808294776298,17834,890.9522821576763,586.71
wordy,0.2467786682928646,700,1235.3742857142856,696.13
splurge,0.2533728562448102,417,1045.282973621103,703.5
intercom,0.3340119850389032,1122,958.8315508021391,738.61
oceanographic,0.28187808952292326,1241,1043.1684125705076,979.29
vindication,0.2785861189277003,1261,1744.0348929421095,1041.28
offer,0.37902166025516354,100000,762.03613,680.67
warlike,0.20981609750414507,1003,1808.9371884346958,659.67
waive,0.26948854193846905,2453,1531.8141051773339,695.66
rehabilitate,0.3045268743988942,1496,1363.2299465240642,975.6
coke,0.28883286658311014,4788,1154.172514619883,626.61
eligible,0.3220906838753321,38897,934.5447977993161,764.69
design,0.37476824330280756,100000,753.81599,631.0
medal,0.3286604800292584,16098,891.2717107715245,751.21
righteousness,0.14874369938295615,4641,1801.0795087265676,830.97
process,0.3544579391139985,100000,930.9396,778.87
scenery,0.2703754233018902,21908,813.6553770312215,699.59
electrochemistry,0.2530701264166256,364,964.3516483516484,1236.16
humbug,0.22780170193126623,788,1347.516497461929,787.48
haze,0.27393764570977197,2949,1278.3828416412343,569.0
omega,0.42108152389022196,3990,1164.6822055137845,672.97
wastewater,0.28157693792815414,1781,793.8921953958451,987.86
seam,0.3515342615807523,2525,1004.0134653465346,734.04
doomed,0.24824792714768482,7165,1464.2463363572924,668.94
phone,0.34997573037563734,100000,808.02784,636.69
ambience,0.31113378974642564,6126,815.5272608553705,746.97
inquire,0.3122759246769825,2903,1761.5497760936962,726.13
hick,0.3723940547788254,797,1038.879548306148,701.32
woodcock,0.3661320190963905,1714,1338.0484247374563,871.96
freelance,0.3287927390646531,13098,840.7881355932203,822.09
hillside,0.28010442407785047,6733,1069.1809000445567,754.53
offset,0.3570691468703041,14016,1421.29287956621,716.56
manifested,0.27840867863309016,4464,2077.5085125448027,768.88
oversee,0.30388621463140836,9851,1236.494772104355,779.75
either,0.3801169616857872,100000,1006.06947,686.21
star,0.3377907606349959,90463,873.5094679592762,603.66
watertight,0.3392050706026071,1513,1206.7144745538665,875.37
manic,0.2609271064351242,4306,1078.0274036228518,617.19
retentive,0.3013739064015222,386,1462.4326424870467,845.15
offshore,0.36399337521647407,14254,1161.0453206117581,668.65
holding,0.35567513162686887,80564,1250.3059803386127,597.52
persuasive,0.27952115776267905,5496,1589.5294759825329,828.72
world,0.36795395575585543,100000,762.60337,680.45
photographer,0.312247335102743,16792,824.3576703191997,810.73
suspect,0.2886421783573447,34172,1376.0948437317102,641.9
mark,0.3713245338811952,100000,971.86129,634.55
indecision,0.262080060659595,1020,1548.006862745098,896.24
hometown,0.2753727398767295,2983,1047.9694937981897,672.67
decipher,0.30097422669117285,2041,1377.4728074473298,759.85
restriction,0.35010427234963226,14250,1573.1570526315788,846.38
immigrate,0.2909497853805201,161,1240.6583850931677,767.5
axe,0.30129575779475454,7033,1166.6661453149438,661.77
flypaper,0.26777342589272723,43,1106.139534883721,791.93
paradoxical,0.24835894021852853,2462,2025.337530463038,778.94
elegance,0.3413369408123935,7285,960.9364447494852,657.37
fidgety,0.24071711370857496,280,1221.4107142857142,827.63
brief,0.35342750419964364,48830,1194.069014949826,870.5
dispersal,0.34496334825498104,3608,1360.5731707317073,885.03
tend,0.3272923989405774,63704,1284.2321047343967,634.13
guerrilla,0.23753231448266127,2355,1678.6747346072186,824.45
dishearten,0.23394674325318587,51,2221.3137254901962,821.93
participate,0.31726717378089436,53782,1182.2387601799858,716.24
phrase,0.29251951821332645,28864,1462.357296286031,667.79
sable,0.32592889422383287,1115,1320.314798206278,806.0
torpedo,0.27598751900460894,1822,1248.0944017563118,884.96
received,0.35595583197560243,100000,1049.15048,623.76
strong,0.36988180150090055,100000,1033.2148,717.15
limbo,0.28021006638481805,2206,1276.1042611060743,677.32
troll,0.2617747971130312,1261,1131.5812846946867,790.93
foyer,0.30552847833541463,5167,866.1912134700987,705.78
stationmaster,0.23644674890679385,243,1310.201646090535,982.19
mate,0.258980464975639,19784,983.9524363121715,607.26
flattering,0.2835059523171453,2401,1256.0837151187006,733.82
absurd,0.22796741052146138,9001,1660.322630818798,736.57
pegged,0.3304589218054715,1283,1358.675759937646,701.75
decade,0.3255493468245825,41191,1272.8477580053896,638.09
heterosexuality,0.19933066992676204,342,1218.7923976608188,933.47
grading,0.3620029483861684,6341,1126.6681911370447,732.94
aides,0.26753090891742587,1168,1834.8390410958905,815.0
preset,0.29647388597897817,2483,935.741441804269,762.75
lawyer,0.307032388942177,18551,1181.9821033906528,568.7
riverboat,0.2769262473894763,751,853.2263648468709,696.76
speech,0.30744838044099737,64158,1241.4643224539418,697.26
wail,0.21106689569255896,1097,1400.320875113947,786.79
tickle,0.30861786905576016,1556,1043.7879177377893,659.09
pierced,0.3002548371290366,3043,1372.5116661189616,628.53
workout,0.319152105251626,5296,701.2409365558913,695.5
screech,0.2469886189303799,745,1407.76644295302,852.37
plotting,0.3233943824945877,5237,1346.7164407103303,694.74
glorified,0.22661332558590072,2657,1647.3838916070756,723.69
female,0.35836159574049176,60506,1059.560572505206,529.56
copycat,0.26941650944328427,555,1117.228828828829,766.17
mall,0.3341333583415838,7095,1026.813812544045,607.26
mistaken,0.2851924712586395,11051,1637.7365849244413,603.12
overstep,0.25531932897261433,187,1738.331550802139,886.63
retailer,0.333687926057845,12844,844.9251790719402,708.76
literate,0.2826041485389064,5326,1282.3563650018775,682.1
rustler,0.30872798315977756,81,1159.6296296296296,779.75
ejaculation,0.3460769666995478,417,884.3501199040768,848.09
insinuate,0.22264368610629554,369,1927.9647696476966,890.96
mislead,0.28602043003672845,2891,1712.521272915946,683.56
wisdom,0.2719668910952497,26758,1418.9831078555947,645.06
unwind,0.3068850492586038,3959,676.9201818641071,689.88
awful,0.22352619676570445,21364,1257.3932316045684,642.09
renounce,0.23898331914019147,1807,2062.857221914776,784.94
crossroads,0.3442493381446682,5932,1158.6195212407283,670.29
stork,0.2797223103168656,1324,1862.1442598187311,685.54
recipient,0.3661984653534118,14094,1226.9135092947354,709.15
semantic,0.24447949485143933,5354,1650.9732909973852,883.52
geometrical,0.28284607378721016,2103,1646.9538754160724,802.53
convene,0.2874712659365859,2349,1815.156662409536,882.38
becoming,0.34730769170160986,100000,1114.7454,643.12
stuck,0.27099341752417955,37204,1131.6355230620363,638.88
knowledge,0.3369790469974889,100000,949.59205,766.24
crucifix,0.26179032294044535,984,1318.2621951219512,850.52
matchless,0.2808689933946414,741,1243.5978407557354,822.61
scarred,0.2745123316726398,2144,1238.9057835820895,811.79
citation,0.3362161115354028,8850,1374.3193220338983,783.47
terrain,0.3263958543261409,12978,1087.6903991370011,678.9
eleven,0.34495293692282936,23388,1328.186548657431,625.33
avenging,0.22346780508525949,538,1579.6133828996283,758.45
start,0.359746837438918,100000,881.48818,610.94
sustain,0.3187364889592606,19579,1399.2659482098165,791.26
condemning,0.2320490639222257,3233,1716.468914321064,781.19
prominence,0.3165106093752393,6524,1550.6816370324955,812.37
replication,0.3505480670788149,4230,1371.871867612293,740.97
unconventional,0.3144208136387796,3581,1279.5624127338733,981.74
reminiscences,0.251014195152624,2660,1312.7672932330827,1032.15
unsteady,0.34598316181171823,824,1292.5449029126214,659.33
lettered,0.3251694690734403,423,1317.2529550827423,712.91
wasted,0.3052228199034403,16942,1294.129854798725,612.76
interpreter,0.3350980731737174,6453,1463.1885944521928,848.78
conquer,0.2785308123022227,4974,1382.3220747889022,791.27
airtight,0.37362219386958945,1048,863.3425572519084,834.33
particular,0.3560527531952773,100000,1036.1545,701.45
prodigious,0.2538731817996755,2010,1432.4427860696517,930.88
contractor,0.31317467613739625,15334,962.80631276901,788.42
strip,0.3547103433296176,20966,1026.8605838023466,671.91
redskin,0.2398478695305675,51,1882.3725490196077,620.27
chandelier,0.293990126754051,776,907.8917525773196,798.56
took,0.3216961787366357,100000,1001.45177,623.97
libertarian,0.18156393183616032,1644,1590.5389294403892,973.89
unadorned,0.2629745933639543,455,1339.942857142857,1052.81
enforceable,0.23543101730760668,3556,1679.0050618672667,884.89
nosy,0.25327585645717726,449,1101.031180400891,640.23
laced,0.3099831951384544,2105,1073.2199524940618,763.31
shockproof,0.24379811539588586,104,1368.9423076923076,824.58
unspotted,0.23955726647764589,142,2062.957746478873,873.59
penetration,0.37775456668289065,6776,1262.60360094451,832.03
seminar,0.2938860917707179,36455,949.1484021396242,711.03
valet,0.31929156254632884,1376,926.0385174418604,684.41
scene,0.2977613225146651,82115,1001.1882969006881,613.77
administration,0.3453156314005309,29466,1268.5377044729519,954.27
term,0.3542424143194239,100000,1095.4275,619.29
infestation,0.3224427046237063,1811,1049.8890115958034,959.0
oversight,0.29888968035732305,3197,1726.4610572411636,631.88
plan,0.3488357101534605,100000,928.71991,560.91
seafront,0.2840249289727544,3926,803.6092715231788,869.68
lobster,0.3150577489057454,3173,1032.8512448786637,596.06
expressed,0.32323627262520194,73936,1484.3009088941787,707.69
nickname,0.2959222565922169,5101,1085.4436385022545,611.06
infertility,0.32886400007656025,2709,841.952380952381,881.91
faction,0.2235707674766485,2654,1954.2987942727957,840.5
slipped,0.27471112337492853,11418,1294.1459099667193,634.26
criticize,0.23730375853623684,1767,1983.8720996038483,724.79
interpolation,0.27345937843672025,1621,1612.122763726095,1195.82
terrific,0.2900899251708731,11112,1046.0539956803457,585.06
cryptography,0.25001349499746534,1637,1286.421502748931,983.19
truck,0.3149335357984242,12167,1147.1693104298513,714.94
considerate,0.296547294343615,2647,1120.7774839440876,888.15
conduct,0.334454072114202,62455,1311.793018973661,674.38
relocate,0.314074669616432,4307,1238.9164151381472,740.94
uncovered,0.3429226428987279,9371,1290.0920926261872,640.54
funny,0.2174558130485391,41048,919.2836435392711,576.33
cones,0.3606158580455062,2829,1127.482856132909,626.48
sustaining,0.3216754747419475,7916,1421.0779434057604,714.0
beat,0.32174205645871423,58005,953.8368933712611,641.68
tenderness,0.3223821352684987,3236,1240.0553152039554,736.53
pretend,0.24005814199897774,10806,1448.0935591338146,724.91
nomination,0.34042224634196083,9237,1165.1587095377288,820.8
hovercraft,0.3510673836757524,860,1264.1697674418604,939.84
roadbed,0.27435513656195737,21,962.2857142857143,824.71
merchandise,0.34213519882000576,9847,873.6542094038793,808.63
weeds,0.310406552530157,6566,1070.7327139811148,597.24
emphasize,0.31081666004971226,4729,1984.717910763375,729.31
misguide,0.24757330075668874,48,1794.75,780.33
slope,0.3256940478562073,12564,1196.4812957656798,631.15
preconceived,0.2573760061728529,1222,1644.8854337152209,948.93
partner,0.3679167520788845,93536,870.8239715189874,739.47
single,0.39233460082468846,100000,1009.89047,661.69
unemployed,0.27526218332338587,13613,1259.1310512010577,713.73
specific,0.35472186521078564,100000,1005.72643,729.09
terrorist,0.25840688526737543,17296,1280.1998728029603,670.44
bushel,0.28523646577658335,597,1578.0418760469013,719.18
assuring,0.34609758219966436,3088,1610.6972150259066,760.23
loudspeaker,0.30818526116203293,1618,1024.5902348578493,803.26
falcon,0.32642233262197157,3996,1336.2887887887887,739.1
originally,0.3603398131768074,93939,1118.7938662323422,743.59
sweet,0.32845781739430363,39841,994.1541627971186,599.12
zoom,0.31481163406573087,9193,860.6074186881323,666.93
perilous,0.263045952072787,2375,1448.8568421052632,819.04
bargain,0.32750037745156535,14196,1088.8355874894337,744.5
crouched,0.19257995344174902,1119,1272.858802502234,655.75
cheddar,0.35319148288072294,2242,859.0481712756467,762.31
testament,0.2696472356617889,18529,1349.3448108370662,742.97
prudent,0.31288786317810324,6349,1679.4268388722633,688.47
tester,0.36087432729134783,2643,1161.912220961029,735.72
unscrew,0.2748370302596397,557,852.7037701974865,705.91
tried,0.29836593442625975,100000,1196.34318,678.36
mouse,0.364708949055405,28316,947.3947591467721,623.12
overrated,0.21892309793153641,851,1351.1680376028203,776.9
guidance,0.32084971850097627,100000,934.67576,722.21
quilted,0.31977483697402587,520,899.4134615384615,662.67
trigger,0.36422779069547495,15310,1304.4615284128022,627.64
jawbone,0.2998111391324104,233,1252.0815450643777,678.67
specify,0.3305218862397724,28058,1372.4453631762776,708.06
driftwood,0.28847324029790733,663,1015.580693815988,721.48
emancipator,0.1788636035792291,25,1852.68,927.69
squad,0.2685757926977178,23532,789.8093234744179,672.06
topic,0.33112613685309605,71094,1042.3563591864292,710.0
taint,0.3023712521471004,873,1569.8465063001145,762.37
primitive,0.29922510348848597,10540,1733.7902277039848,720.55
reserved,0.38873784995156463,59421,916.68231769913,756.18
sink,0.32815040147778435,16704,1093.2729286398467,543.94
taxpaying,0.23021079309652015,94,1613.776595744681,779.26
trust,0.351309798340955,100000,910.67097,642.24
carol,0.3365126841103276,16597,1058.27354341146,799.19
sociologist,0.2284852660520308,1530,1725.5124183006535,886.03
personalize,0.35593006399803234,802,1022.1982543640897,882.27
pothouse,0.21737225544570254,19,1715.578947368421,802.33
consequent,0.3166418994181701,7259,1884.470037195206,791.63
commerce,0.3136876704050454,25275,1212.5258555885262,682.76
tops,0.35341867642770025,14704,1025.3171245919477,657.44
barracuda,0.28873888303380774,895,1010.9418994413408,915.48
ambush,0.2683793314883903,1758,1516.9920364050056,886.03
solicitation,0.26314037245552435,983,1493.8769074262461,882.41
usable,0.3108566256952745,8017,1394.461020331795,859.3
spectacular,0.31785403527255857,41799,852.7214048182971,874.84
subservient,0.23478297843977988,1237,1991.3120452708165,1039.76
unfortunate,0.2797235130860108,18318,1465.245168686538,891.03
bang,0.2942694065649737,13248,1091.7527173913043,633.52
philosophy,0.31213653813081843,45218,1221.9080454686186,708.34
unprepared,0.2848141902360615,2580,1539.4325581395349,781.41
inflexible,0.28070823293922964,2780,1631.4395683453238,773.18
party,0.3426187825921347,100000,1016.92388,539.71
problem,0.33933187912006746,100000,1040.31703,656.88
understood,0.31383046595223085,54840,1539.202097009482,622.03
disseminate,0.25912687023555897,8918,1350.5501233460418,910.96
precise,0.35330348191357763,32052,1472.0548795706977,665.72
testimony,0.2803840019551519,12753,1594.956951305575,643.79
sake,0.266299669160487,24254,1545.2168714438856,655.61
egoism,0.17588009901317528,360,2183.777777777778,873.19
fiasco,0.23247321436528426,2709,1492.454411221853,826.89
radish,0.30569869173593256,599,1126.7813021702839,781.03
shapely,0.2822178279718488,674,1054.679525222552,723.41
style,0.3605820061011187,100000,882.22015,600.39
swift,0.35337660334019144,14299,1357.7873277851597,822.92
calypso,0.33068169081303045,1044,1224.6724137931035,854.25
directive,0.2998196109327528,22059,1188.805748220681,967.57
doubled,0.3485388350798467,14766,1272.5809968847352,725.3
glimpse,0.28348391377544846,12079,1192.0970278996606,727.61
bigamy,0.2541557858010208,177,1265.0,851.69
retirement,0.332988826930382,31257,1090.064593531049,816.0
ultimatum,0.2497108499527939,1229,1744.087876322213,953.19
monotonous,0.25643582713316637,1841,1411.729494839761,808.14
individualism,0.21709486097455222,2407,2088.789364353968,821.16
truth,0.2563494336238324,72780,1313.6789502610607,604.19
statement,0.33818661856272475,100000,1191.75115,717.97
rout,0.2947739606022091,1238,1561.635702746365,703.71
restoration,0.34115620141751163,27571,1155.8405571071053,741.33
inflict,0.2744283585216286,3201,1634.6888472352389,816.29
emulation,0.3022126533181707,2286,1386.1019247594052,770.82
galactic,0.2918523569991334,2188,1061.5287934186472,817.52
printout,0.3134852793034365,1607,1224.2041070317362,795.6
serviceman,0.27623785608941687,498,1318.05421686747,751.38
sub,0.3904411182225857,20576,1152.9134914463452,696.17
clarify,0.30277048497666303,18363,1501.4114251483961,761.71
makeup,0.3535609644597868,3523,1090.1044564291797,655.65
monograph,0.30209144197399207,3410,1459.15073313783,789.57
purification,0.3827714999377435,3219,1507.7573780677228,897.0
science,0.34043145202856956,100000,938.30848,717.34
rainfall,0.3187529795703719,6861,1091.7866200262351,735.03
sword,0.2720859647738601,13761,1318.1043528813314,628.85
testy,0.20936664420800985,153,1403.3202614379086,682.29
medics,0.3001046529624503,2070,1122.624154589372,791.44
irreverence,0.20723636663512962,414,1274.7101449275362,1099.12
investment,0.30916670402260693,100000,908.69795,760.32
gruesome,0.23548893159012357,3034,1157.3714568226762,742.39
godfather,0.23686247505166516,1955,1141.9350383631713,693.22
metropolis,0.28732842735541614,3895,1357.949165596919,803.75
insanitary,0.26592985206666425,191,1528.434554973822,921.87
puff,0.32037577388912086,2836,1136.8741184767277,676.91
unfortunately,0.3160582432077038,90274,1172.7946474067837,883.03
enforced,0.307894337957888,12457,1643.310829252629,768.36
castration,0.32128147193410506,554,1271.7075812274368,930.65
inanimate,0.2470106253444213,1212,1658.8481848184817,894.29
detergent,0.3287463997917257,1774,887.8895152198421,840.0
scientist,0.31743330296964734,21585,1227.5231873986565,686.24
incandescent,0.311856914969503,982,1235.8095723014258,949.68
